VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38
19963339,0.8926,Kota - Shopping Centre,N,50000.0,34.0,Y,25.56495,500000.0,HDFC BANK,Kota,Kota - Shopping Centre,Tier III,24.0,B Tech,Male,1000000.0,Income Tax,Single,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-06-01,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,1000000.0,North 2,1
20674304,62.79,Belgaum - Ganesh Empire,N,30000.0,13.0,N,22.14533,600000.0,HDFC BANK,nippani,Belgaum - Ganesh Empire,Tier III,38.0,Diploma in Electrical Engineering,Male,300000.0,Electricity,Married,Indian,Salaried,UL,HDFC BANK,DD,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-08-18,0,Resident Indian,10.0,1,N,Karnataka,HDFC BANK,660000.0,South 2,1
20464349,92.93,Delhi - Vikas Marg,N,7054.0,39.0,N,24.6181,10500000.0,HDFC BANK,delhi,Delhi Vikas Marg,Tier I,31.0,B A,Male,500000.0,Fitness,Married,Indian,Self employed/ Business,Non Par,HDFC BANK,Cheque,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-12-06,1,Resident Indian,20.0,1,N,Delhi,HDFC BANK,10000000.0,North 1,1
20668439,47.27,Salem - Divya Trade Centre,N,55000.0,20.0,Y,24.91349,2100000.0,Ex-HDFC,erode,Trichy - Vijay Towers,Tier III,34.0,B Tech,Female,893000.0,IT Industry,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-08-17,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC Sales,4200000.0,South 1,1
20221719,0.9231,Ludhiana - Feroze Gandhi Mrkt,N,50000.0,31.0,Y,19.3792,500000.0,HDFC BANK,Jagraon,Ludhiana - Feroze Gandhi Mrkt,Tier III,36.0,B Com,Female,500000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-03-21,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,500000.0,North 1,1
20851252,86.58,Ranchi - Diversion Road,N,49500.0,26.0,N,21.82995,1990000.0,HDFC BANK,ranchi,Jamshedpur - Shaurya Arcade,Tier III,39.0,B A,Female,400000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-11,0,Resident Indian,10.0,1,N,Jharkhand,HDFC BANK,990000.0,East,1
21027246,71.76,Aligarh - Marris Road,N,50000.0,39.0,Y,22.65625,500000.0,HDFC BANK,farrukhabad,Aligarh - Marris Road,Tier III,25.0,Under Matric (Class l to lX),Female,350000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2019-02-01,0,Resident Indian,10.0,1,N,Uttar Pradesh,HDFC BANK,1000000.0,North 2,1
20239802,1,Chennai - T Nagar,N,500000.0,32.0,N,24.93372,9000000.0,HDFC BANK,Chennai,Chennai - Adyar,Tier I,40.0,Graduation,Male,2000000.0,Consumer Products,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-03-26,0,Resident Indian,10.0,0,N,Tamil Nadu,HDFC BANK,5000000.0,South 1,1
20871128,84.68,Calicut - Kannore Road,N,50000.0,61.0,Y,21.22789,500000.0,Ex-HDFC,kozhikode,Calicut - Kannore Road,Tier II,28.0,B A,Female,450000.0,Textile,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-11-13,0,Resident Indian,10.0,1,N,Kerala,HDFC Sec,1000000.0,South 2,1
20501168,50.44,Jamshedpur - Shaurya Arcade,N,25000.0,64.0,Y,24.72518,250000.0,HDFC BANK,jamshedpur,Jamshedpur - Shaurya Arcade,Tier II,45.0,B Com,Male,500000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-06-28,0,Resident Indian,10.0,0,N,Jharkhand,HDFC BANK,250000.0,East,1
20224928,0.8417,Gangtok - Oberoi Tower,N,60000.0,57.0,N,19.94806,600000.0,HDFC BANK,Gangtok,Gangtok - Oberoi Tower,Tier III,27.0,M Sc,Male,600000.0,Teaching,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-03-23,0,Resident Indian,10.0,0,N,Sikkim,HDFC BANK,600000.0,East,1
20848026,100.0,Valsad - Dreamland Cinema,N,15000.0,82.0,Y,22.06035,450000.0,HDFC BANK,vansda,Valsad - Dreamland Cinema,Tier III,31.0,Under Matric (Class l to lX),Male,250000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC SL ProGrowth Super II,2018-10-30,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,900000.0,West,1
20596532,71.79,Shimoga - Prabhu Arcade,N,30000.0,31.0,Y,23.52941,300000.0,HDFC BANK,shimoga,Shimoga - Prabhu Arcade,Tier III,37.0,DCE,Male,400000.0,Software,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-07-27,0,Resident Indian,10.0,0,N,Karnataka,HDFC BANK,300000.0,South 2,1
20667261,88.63,Vapi - Daman Road,N,24000.0,19.0,Y,27.54821,800000.0,Ex-HDFC,dadra & nagar haveli,Vapi - Daman Road,Tier III,36.0,H S C,Male,200000.0,Textile,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-08-27,0,Resident Indian,20.0,1,N,Dadra & Nagar Haveli,HDFC Sales,1600000.0,West,1
20985267,84.21,Vadodara - Kalaghoda,N,100000.0,33.0,Y,22.49135,1000000.0,HDFC BANK,halol,Vadodara - Karelibaug,Tier III,29.0,B A,Male,1000000.0,Manufacturing,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-20,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,2000000.0,West,1
20909379,94.63,Dehradun - NCR Plaza,N,95694.0,23.0,Y,25.46939,425174.0,HDFC BANK,dehradun,Dehradun Ncr Plaza,Tier II,46.0,B Tech,Male,2600000.0,Trader,Married,Indian,Self employed/ Business,Non Par,HDFC BANK,DD,Savings,Annual,HDFC Life Sanchay,2018-11-21,0,Resident Indian,15.0,0,N,Uttarakhand,HDFC BANK,425174.0,North 2,1
20288808,0.2263,Rourkela - Uditnagar,N,30000.0,30.0,N,24.4898,300000.0,HDFC BANK,Rourkela,Rourkela - Power House,Tier III,52.0,B A,Male,640000.0,Steel,Single,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-22,0,Resident Indian,10.0,1,N,Odisha,HDFC BANK,600000.0,East,0
20388816,83.29,Delhi - Nehru Place,N,142000.0,27.0,N,22.39541,5000000.0,Ex-HDFC,delhi,Faridabad Nit,Tier I,36.0,MBA,Male,3000000.0,Service,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-05-16,0,Resident Indian,15.0,1,N,Delhi,HDFC Sales,10000000.0,North 1,0
20716393,100.0,Delhi - Cannaught,N,50000.0,23.0,Y,30.0215,500000.0,HDFC BANK,delhi,Delhi - Nehru Place,Tier I,46.0,Post Graduation,Female,3000000.0,Service,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-13,0,Resident Indian,10.0,0,N,Delhi,HDFC BANK,500000.0,North 1,1
20573816,83.98,Faridabad - NIT,N,40000.0,24.0,Y,22.58271,1400000.0,HDFC BANK,faridabad,Faridabad Nit,Tier II,40.0,Graduation,Female,500000.0,Manufacturing,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-07-20,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,880000.0,North 1,1
20911404,76.69,Rohtak - Shakuntala Bldg.,N,50000.0,87.0,Y,23.87511,500000.0,HDFC BANK,rohtak,Rohtak - Shakuntala Bldg.,Tier III,42.0,Graduation,Female,300000.0,Public relations,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-11-28,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,1000000.0,North 1,1
21073234,69.72,Pathankot - Dalhousie Road,N,25000.0,40.0,Y,25.72756,175000.0,HDFC BANK,gurdaspur,Pathankot - Dalhousie Road,Tier III,60.0,B A,Male,300000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,Journal Entry,Investment,Annual,HDFC Life ProGrowth Plus,2019-02-01,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,175000.0,North 1,1
20934822,79.63,Delhi - Mayur Vihar,N,38460.0,17.0,Y,26.346490000000006,700087.0,Brokers & Small CA,ghaziabad,Delhi - Mayur Vihar,Tier II,31.0,Post Graduation,Female,300000.0,Real Estate,Married,Indian,Salaried,Par,Robinhood Insurance Broker Pvt,Online Credit/Debit Card/Teles Sales,Savings,Monthly Premium,HDFCLife SampoornSamridhi plus,2018-01-12,0,Resident Indian,30.0,1,N,Uttar Pradesh,Brokers,1400174.0,North 1,1
20418005,84.76,Pali - Manoj Motor Complex,N,30000.0,35.0,Y,22.49135,300000.0,HDFC BANK,sojat city,Jodhpur - Pwd Colony,Tier III,33.0,S S C,Male,300000.0,Manufacturing,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-05-25,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,600000.0,North 2,1
20177292,-,Delhi - Mayur Vihar,Y,26353.0,30.0,Y,26.29758,7075248.0,Brokers & Small CA,Gautam Buddha Nagar,Delhi - Mayur Vihar,Tier III,41.0,Graduation,Male,400000.0,Service,Married,Indian,Self employed/ Business,Non Par,Bajaj Capital Insurance Brokin,Cheque,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-11-03,1,Resident Indian,34.0,1,Y,Uttar Pradesh,Brokers,7400000.0,North 1,1
20767906,62.85,Jaipur-Tonk Road,N,50000.0,39.0,N,22.72044,1364040.0,Ex-HDFC,jaipur,Jaipur-Tonk Road,Tier II,50.0,B A,Male,1000000.0,Government Sector,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-28,0,Resident Indian,15.0,0,N,Rajasthan,HDFC Sales,1364040.0,North 2,0
20930714,94.23,Thane - Dev Corpora Branch,N,50000.0,55.0,Y,30.07117,500000.0,HDFC BANK,ulhasnagar,Thane - Kapurbaudi,Tier III,49.0,S S C,Male,1000000.0,Plastics,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-12,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,1000000.0,West,1
19974633,1,Mumbai - Borivali,N,150000.0,30.0,Y,23.95909,1500000.0,HDFC BANK,Mumbai,Mumbai - Goregaon Branch,Tier I,45.0,B Sc,Male,2500000.0,Entertainment,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2017-12-31,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,1500000.0,West,1
20357899,74.32,Yamunanagar - Mira Bazar,N,25000.0,16.0,N,21.04982,250000.0,HDFC BANK,yamuna nagar,Yamunanagar - Mira Bazar,Tier III,52.0,B Com,Male,500000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-05,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,500000.0,North 1,1
19998263,0.7806,Kolkata - Menaka Estate,N,20000.0,48.0,Y,20.56933,140000.0,HDFC BANK,Kolkata,Kolkata - Menaka Estate,Tier I,53.0,B A,Female,300000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-01-19,0,Resident Indian,10.0,0,N,West Bengal,HDFC BANK,140000.0,East,1
20140616,0.2978,Patna - Boring Road,N,28708.0,57.0,N,23.03005,300000.0,HDFC BANK,Patna,Patna - Boring Road,Tier II,47.0,B A,Male,500000.0,Business,Married,Indian,Self employed/ Business,Par,DUMMY HDFC BANK UPSELL,DD,Savings,Annual,HDFC Life Uday,2018-02-26,0,Resident Indian,12.0,0,N,Bihar,HDFC BANK Upsell,170222.0,East,0
20267351,1,Bhubaneswar - Saheed Nagar,N,95638.0,28.0,Y,22.67574,3211901.0,HDFC BANK,Jagatsinghapur,Bhubaneswar - Saheed Nagar,Tier III,32.0,Graduation,Male,400000.0,Shipping,Married,Indian,Salaried,Non Par,HDFC BANK,DD,Savings,Annual,HDFC Life Sanchay,2018-03-31,0,Resident Indian,15.0,1,N,Odisha,HDFC BANK,807934.0,East,1
20447043,85.54,Chandigarh - Sec 43,N,25000.0,27.0,N,25.72756,500000.0,HDFC BANK,bassi pathana,Chandigarh - Sec 43,Tier III,25.0,B A,Male,750000.0,Agriculture,Single,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-07-06,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,1000000.0,North 1,0
20531602,87.24,Vapi - Daman Road,N,50000.0,41.0,Y,29.21011,500000.0,HDFC BANK,vapi,Vapi - Daman Road,Tier III,59.0,B Ed,Female,500000.0,Jewellery,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-06-07,0,Resident Indian,15.0,0,N,Gujarat,HDFC BANK,500000.0,West,1
20187229,1,Jaipur-Tonk Road,N,25000.0,31.0,N,22.09317,121349.0,HDFC BANK,Kota,Jaipur-Tonk Road,Tier III,20.0,S S C,Male,400000.0,Transport,Single,Indian,Self employed/ Business,Par,HDFC BANK,"ECS,SI",Savings,Annual,HDFC Life ClassicAssure Plus,2018-03-15,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,121350.0,North 2,1
20974333,69.89,Pune City Mall,N,45000.0,25.0,Y,22.85714,1700000.0,Ex-HDFC,jalgaon,Jalgaon - Patel Plaza,Tier III,41.0,MBA,Male,900000.0,Finance,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-12-18,0,Resident Indian,15.0,1,N,Maharashtra,HDFC Sales,3400000.0,West,1
21120142,47.06,Jaipur-Tonk Road,N,44500.0,24.0,Y,23.87511,1000000.0,Ex-HDFC,alwar,Alwar - Uit,Tier III,47.0,B Com,Male,800000.0,Education,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2019-01-28,0,Resident Indian,10.0,1,N,Rajasthan,HDFC Sales,2000000.0,North 2,1
20452712,41.65,Nagpur - Central Avenue,N,25000.0,32.0,N,26.12245,175000.0,HDFC BANK,nagpur,Nagpur - Central Avenue,Tier II,48.0,Graduation,Male,500000.0,Event Management,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-02-06,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,350000.0,West,1
21080823,84.49,Valsad - Dreamland Cinema,N,30000.0,43.0,N,21.71807,210000.0,HDFC BANK,surat,Valsad - Dreamland Cinema,Tier II,58.0,S S C,Male,500000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC SL ProGrowth - Flexi,2019-01-17,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,210000.0,West,0
20687055,71.28,Ludhiana - Feroze Gandhi Mrkt,N,35000.0,13.0,N,22.14533,350000.0,HDFC BANK,ludhiana,Ludhiana - Feroze Gandhi Mrkt,Tier II,21.0,B A,Female,250000.0,Agriculture,Single,Indian,Agriculture,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2018-03-09,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,700000.0,North 1,0
20279400,0.8503,Kolkata - Menaka Estate,N,60000.0,33.0,Y,23.38869,1800000.0,HDFC BANK,Kolkata,Kolkata - Menaka Estate,Tier I,46.0,Graduation,Male,1000000.0,Logistics,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-03-31,0,Resident Indian,10.0,0,N,West Bengal,HDFC BANK,600000.0,East,1
20682078,100.0,Delhi - Paschim Vihar,N,100000.0,37.0,N,22.40588,1000000.0,HDFC BANK,new delhi,Delhi - Paschim Vihar,Tier I,41.0,Graduation,Male,800000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-31,0,Resident Indian,10.0,0,N,Delhi,HDFC BANK,1000000.0,North 1,0
20424697,82.07,Jamnagar - Manek Center,N,25000.0,53.0,N,21.38394,250000.0,HDFC BANK,jamnagar,Jamnagar - Manek Center,Tier II,33.0,B Com,Male,600000.0,Engineering,Married,Indian,Salaried,UL,HDFC BANK,Online-Bill,Investment,Annual,HDFC SL ProGrowth Super II,2018-05-23,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,500000.0,West,1
20760281,78.52,Nasik - City Plaza,N,30000.0,125.0,Y,22.40588,300000.0,Brokers & Small CA,nashik,Nasik - City Plaza,Tier II,43.0,M A,Male,600000.0,Education,Married,Indian,Self employed/ Business,UL,Bluechip Insurance Broking Pvt,Cheque,Investment,Monthly Premium,HDFC SL ProGrowth - Flexi,2018-09-28,0,Resident Indian,10.0,0,N,Maharashtra,Brokers,300000.0,West,1
20614490,79.63,Gandhidham - Tagore Road,N,36000.0,33.0,N,20.54989,360000.0,HDFC BANK,mundra,Gandhidham - Tagore Road,Tier III,32.0,Under Matric (Class l to lX),Male,300000.0,Agriculture,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-07-08,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,720000.0,West,0
20429377,67.05,Hissar - Kamla Nagar,N,25000.0,24.0,N,22.20408,250000.0,HDFC BANK,jind,Jind-Gohana Road Branch,Tier III,22.0,B A,Male,400000.0,Army,Single,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-01-06,0,Resident Indian,10.0,0,N,Haryana,HDFC BANK,250000.0,North 1,0
20225007,0.8962,Bangalore - M.G. Road,N,50000.0,37.0,Y,28.888890000000004,1174712.0,HDFC BANK,Bangalore,Bangalore - M.G. Road,Tier I,49.0,M Sc,Female,800000.0,Education,Single,Indian,Salaried,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Super Income Plan,2018-03-20,0,Resident Indian,16.0,0,N,Karnataka,HDFC BANK,287356.0,South 2,1
20885216,61.73,Vadodara - Kalaghoda,N,50000.0,32.0,Y,23.87511,500000.0,HDFC BANK,kalol,Vadodara - Karelibaug,Tier III,48.0,B Com,Male,800000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2018-11-14,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,1000000.0,West,1
20770525,87.58,Jaipur-Tonk Road,N,35000.0,39.0,Y,21.22789,1305000.0,Ex-HDFC,chaksu,Jaipur-Tonk Road,Tier III,33.0,M A,Female,350000.0,Education,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-26,0,Resident Indian,15.0,1,N,Rajasthan,HDFC Sales,2610000.0,North 2,1
20378768,83.49,Indore - Vijay Nagar,N,100000.0,35.0,Y,26.98962,3000000.0,Ex-HDFC,bhojpur,Indore - Vijay Nagar,Tier III,33.0,Post Graduation,Male,900000.0,Telecom,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-05-14,0,Resident Indian,20.0,1,N,Bihar,HDFC Sales,6000000.0,East,1
19956875,1,HDFC SL Andheri Sales Hub,N,30000.0,14.0,Y,25.71166,300000.0,HDFC BANK,Mumbai,Mumbai - Goregaon Branch,Tier I,38.0,Graduation,Male,500000.0,Information Technology,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2017-12-31,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,300000.0,West,1
20087895,0.8438,Gurgaon - Sec - 15,N,3079.0,55.0,Y,21.2585,3500000.0,HDFC BANK,Rewari,Gurgaon Mg Road 08-09 Sec15,Tier III,20.0,H S C,Male,500000.0,Hotel,Single,Indian,Self employed/ Business,Non Par,DUMMY HDFC BANK UPSELL,DD,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-07-02,1,Resident Indian,5.0,1,N,Haryana,HDFC BANK Upsell,3500000.0,North 1,0
20843278,78.35,Gandhinagar - Suman Nagar,N,50000.0,31.0,Y,22.03857,500000.0,HDFC BANK,gandhinagar,Gandhinagar - Suman Nagar,Tier III,61.0,Graduation,Female,500000.0,Retired,Married,Indian,Others,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-10-29,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,500000.0,West,1
20195008,0.8291,Delhi - Old Ishwar Nagar,N,50000.0,31.0,Y,18.25632,500000.0,HDFC BANK,Delhi,Delhi - Paschim Vihar,Tier I,28.0,Graduation,Female,300000.0,Teaching,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-15,0,Resident Indian,10.0,1,N,Delhi,HDFC BANK,1000000.0,North 1,1
20949836,81.62,Aurangabad - Kranti Chowk,N,50000.0,39.0,N,21.2585,500000.0,HDFC BANK,aurangabad,Aurangabad - Kranti Chowk,Tier III,28.0,B A,Male,400000.0,Telecom,Married,Indian,Salaried,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC Life ProGrowth Plus,2018-11-22,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,1000000.0,West,1
20138257,0.7515,Varanasi - Arihant Complex,N,99000.0,29.0,Y,26.98962,990000.0,HDFC BANK,Renukoot,Varanasi - Arihant Complex,Tier III,41.0,B A,Female,200000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-02-27,0,Resident Indian,10.0,1,N,Uttar Pradesh,HDFC BANK,1980000.0,North 2,1
20111468,0.9443,Vadodara - Kalaghoda,N,50000.0,35.0,Y,27.143040000000006,500000.0,HDFC BANK,Vadodara,Vadodara - Karelibaug,Tier II,33.0,CA,Male,600000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-02-20,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,500000.0,West,1
20877508,83.99,Vadodara - Kalaghoda,N,250000.0,39.0,N,19.84127,3624758.0,HDFC BANK,vadodara,Vadodara - Karelibaug,Tier II,43.0,Graduation,Female,1300000.0,Retail,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-11-15,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,5000000.0,West,0
20568475,32.43,Bhatinda - N.H.15,N,25000.0,23.0,N,21.2585,250000.0,HDFC BANK,rampura phul,Bhatinda - N.H.15,Tier III,42.0,S S C,Male,400000.0,Electronics,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-07-20,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,500000.0,North 1,1
20730812,92.91,Hyderabad - Begumpet,N,30000.0,38.0,Y,21.22449,300000.0,Ex-HDFC,hyderabad,Hyderabad - Begumpet,Tier I,37.0,MBA,Male,200000.0,Banking & Finance,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-17,0,Resident Indian,10.0,0,N,Telangana,HDFC Sec,300000.0,South 1,1
20283905,1,Delhi - Paschim Vihar,N,49500.0,43.0,Y,23.1405,495000.0,HDFC BANK,Delhi,Delhi - Paschim Vihar,Tier I,52.0,S S C,Female,245000.0,Grocery,Married,Indian,Self employed/ Business,UL,DUMMY HDFC BANK UPSELL,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-31,0,Resident Indian,10.0,1,N,Delhi,HDFC BANK Upsell,990000.0,North 1,1
20762251,92.27,Chennai - T Nagar,N,200000.0,42.0,N,24.09297,2000000.0,Brokers & Small CA,chennai,Chennai - T. Nagar,Tier I,43.0,B E,Male,1000000.0,Manufacturing,Married,Indian,Salaried,UL,Integrated Insurance Broking S,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-28,0,Resident Indian,10.0,0,N,Tamil Nadu,Brokers,2000000.0,South 1,1
20444624,86.61,Delhi - Dwarka,N,60000.0,33.0,Y,24.09297,500000.0,HDFC BANK,new delhi,Delhi - Nehru Place,Tier I,58.0,B A,Male,400000.0,Teaching,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Monthly Premium,HDFC Life ProGrowth Plus,2018-07-06,0,Resident Indian,10.0,0,N,Delhi,HDFC BANK,500000.0,North 1,1
20136609,0.5532,Gurgaon - Sec - 15,N,25000.0,35.0,N,21.87755,250000.0,HDFC BANK,Vaishali,Gurgaon Mg Road 08-09 Sec15,Tier III,25.0,Graduation,Male,250000.0,Hotel,Single,Indian,Salaried,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2018-02-28,0,Resident Indian,10.0,1,N,Bihar,HDFC BANK,500000.0,North 1,1
20003746,0.7637,Mathura - Sangam Complex,N,25000.0,25.0,Y,24.22145,250000.0,HDFC BANK,Mathura,Mathura - Sangam Complex,Tier III,32.0,Graduation,Male,250000.0,Metals,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-21,0,Resident Indian,10.0,1,N,Uttar Pradesh,HDFC BANK,500000.0,North 2,1
20863644,100.0,Rewa - Shilpi Plaza,N,95363.0,48.0,N,22.03857,544156.0,HDFC BANK,sidhi,Rewa - Shilpi Plaza,Tier III,54.0,Illiterate,Male,800000.0,Agriculture,Married,Indian,Others,Non Par,HDFC BANK,DD,Savings,Annual,HDFC Life Sanchay,2018-10-31,0,Resident Indian,10.0,1,N,Madhya Pradesh,HDFC BANK,544156.0,East,1
